"Plot" "Date" "Radiation" "RadInt_GS_sum" "RadInt_SS_sum" "Block" "Cultivar" "Irrigation"
"1169" 220 2015-01-01 32.12 714.977088208135 803.442731916507 "4" "Dash" "Low"
"1170" 220 2015-01-02 30.73 730.902601494096 826.656487630297 "4" "Dash" "Low"
"1171" 220 2015-01-03 28.32 745.201326285867 847.919189134469 "4" "Dash" "Low"
"1172" 220 2015-01-04 29.86 759.879218630061 870.200512259503 "4" "Dash" "Low"
"1173" 220 2015-01-05 30.73 774.574782402541 892.989400961498 "4" "Dash" "Low"
"1174" 220 2015-01-06 11.71 780.018457926181 901.619387591208 "4" "Dash" "Low"
"1175" 220 2015-01-07 25.73 791.350199738751 920.694896612908 "4" "Dash" "Low"
"1176" 220 2015-01-08 14.87 797.535306855331 931.784478356638 "4" "Dash" "Low"
"1177" 220 2015-01-09 33.43 810.633015894996 955.276757428286 "4" "Dash" "Low"
"1178" 220 2015-01-10 30.6 821.882946683196 975.463336565486 "4" "Dash" "Low"
"1179" 220 2015-01-11 10.21 825.390025819181 981.759371899221 "4" "Dash" "Low"
"1180" 220 2015-01-12 7.44 827.765947113581 986.027071058021 "4" "Dash" "Low"
"1181" 220 2015-01-13 18.13 833.117814179476 995.646434844933 "4" "Dash" "Low"
"1182" 220 2015-01-14 9.66 835.736096543656 1000.35605992341 "4" "Dash" "Low"
"1183" 220 2015-01-15 20.62 840.828578848136 1009.6272179209 "4" "Dash" "Low"
"1184" 220 2015-01-16 18.67 844.989981543086 1017.31366720807 "4" "Dash" "Low"
"1185" 220 2015-01-17 32.33 851.41598499009 1029.03506347178 "4" "Dash" "Low"
"1186" 220 2015-01-18 31.5 856.91693224959 1038.90744769628 "4" "Dash" "Low"
"1187" 220 2015-01-19 30.65 861.529868417139 1047.00711658463 "4" "Dash" "Low"
"1188" 220 2015-01-20 25.1 865.264896214306 1051.48217065197 "4" "Dash" "Low"
"1189" 220 2015-01-21 13.56 867.259682723786 1052.73395872073 "4" "Dash" "Low"
"1190" 220 2015-01-22 32.01 871.914269979896 1052.93691818975 "4" "Dash" "Low"
"1191" 220 2015-01-23 31.95 876.344704536484 1053.08885246892 "4" "Dash" "Low"
"1192" 220 2015-01-24 31.46 880.495067726314 1053.18858856538 "4" "Dash" "Low"
"1193" 220 2015-01-25 28.13 884.016449278271 1053.2331781457 "4" "Dash" "Low"
"1194" 220 2015-01-26 30.06 887.576748463871 1053.2331781457 "4" "Dash" "Low"
"1195" 220 2015-01-27 10.27 888.717101278121 1053.2331781457 "4" "Dash" "Low"
"1196" 220 2015-01-28 16.32 890.408421050921 1053.2331781457 "4" "Dash" "Low"
"1197" 220 2015-01-29 24.74 892.789208276621 1053.2331781457 "4" "Dash" "Low"
"1198" 220 2015-01-30 10.11 893.687277756821 1053.2331781457 "4" "Dash" "Low"
"1199" 220 2015-01-31 19.11 895.243354128671 1053.2331781457 "4" "Dash" "Low"
"1200" 220 2015-02-01 24.89 897.085832645171 1053.2331781457 "4" "Dash" "Low"
"1201" 220 2015-02-02 22.04 898.554189569771 1053.2331781457 "4" "Dash" "Low"
"1202" 220 2015-02-03 16.87 899.553228945371 1053.2331781457 "4" "Dash" "Low"
"1203" 220 2015-02-04 29.08 901.060078791971 1053.2331781457 "4" "Dash" "Low"
"1204" 220 2015-02-05 20 901.948376991971 1053.2331781457 "4" "Dash" "Low"
"1205" 220 2015-02-06 24.19 902.843707552721 1053.2331781457 "4" "Dash" "Low"
"1206" 220 2015-02-07 26.28 903.621856775921 1053.2331781457 "4" "Dash" "Low"
"1207" 220 2015-02-08 28.06 904.244997963221 1053.2331781457 "4" "Dash" "Low"
"1208" 220 2015-02-09 7.44 904.355146940021 1053.2331781457 "4" "Dash" "Low"
"1209" 220 2015-02-10 27.69 904.560121749671 1053.2331781457 "4" "Dash" "Low"
"1210" 220 2015-02-11 28.13 904.560121749671 1053.2331781457 "4" "Dash" "Low"
"1211" 221 2014-10-14 9.84 0 0 "4" "Omaka" "Low"
"1212" 221 2014-10-15 13.43 0.0981875877293333 0.0619644168559259 "4" "Omaka" "Low"
"1213" 221 2014-10-16 13.9 0.301435163222667 0.19023029835963 "4" "Omaka" "Low"
"1214" 221 2014-10-17 24.44 0.837482365926667 0.528520026124074 "4" "Omaka" "Low"
"1215" 221 2014-10-18 12.28 1.19660182305733 0.755153842651481 "4" "Omaka" "Low"
"1216" 221 2014-10-19 16.07 1.784045804744 1.12587915124222 "4" "Omaka" "Low"
"1217" 221 2014-10-20 11.89 2.305617100992 1.45503339536 "4" "Omaka" "Low"
"1218" 221 2014-10-21 25 3.58505327765867 2.26246250554519 "4" "Omaka" "Low"
"1219" 221 2014-10-22 24.24 5.00281478268267 3.15718623724296 "4" "Omaka" "Low"
"1220" 221 2014-10-23 23.35 6.53923485426267 4.12679325155963 "4" "Omaka" "Low"
"1221" 221 2014-10-24 23.98 8.29242796948933 5.23320182654481 "4" "Omaka" "Low"
"1222" 221 2014-10-25 25.66 10.3560488564947 6.53551577306407 "4" "Omaka" "Low"
"1223" 221 2014-10-26 19.86 12.0984215971987 7.63509580471741 "4" "Omaka" "Low"
"1224" 221 2014-10-27 11.52 13.1933265218707 8.32607056781074 "4" "Omaka" "Low"
"1225" 221 2014-10-28 17.67 15.0019375012067 9.46745235796852 "4" "Omaka" "Low"
"1226" 221 2014-10-29 14.6 16.6030604880067 10.4778922158574 "4" "Omaka" "Low"
"1227" 221 2014-10-30 24.85 19.5432540449483 12.3123711541981 "4" "Omaka" "Low"
"1228" 221 2014-10-31 20.64 22.1639011881483 13.9312895895226 "4" "Omaka" "Low"
"1229" 221 2014-11-01 26.99 25.8243127473633 16.1728050770093 "4" "Omaka" "Low"
"1230" 221 2014-11-02 19.96 28.70399621195 17.92257316699 "4" "Omaka" "Low"
"1231" 221 2014-11-03 28.73 33.0975144777317 20.5737089767752 "4" "Omaka" "Low"
"1232" 221 2014-11-04 16.66 35.7893722870717 22.1879212538574 "4" "Omaka" "Low"
"1233" 221 2014-11-05 13.24 37.949274408725 23.5318524036559 "4" "Omaka" "Low"
"1234" 221 2014-11-06 20.21 41.2777220338283 25.6765225367267 "4" "Omaka" "Low"
"1235" 221 2014-11-07 24.35 45.3259486399283 28.3728743766822 "4" "Omaka" "Low"
"1236" 221 2014-11-08 28.08 50.3300769597683 31.6118185786822 "4" "Omaka" "Low"
"1237" 221 2014-11-09 24.91 55.0671566086683 34.6000445072681 "4" "Omaka" "Low"
"1238" 221 2014-11-10 17.27 58.5578705908083 36.7514509060581 "4" "Omaka" "Low"
"1239" 221 2014-11-11 27.74 64.9536831528817 40.3829038671115 "4" "Omaka" "Low"
"1240" 221 2014-11-12 19.76 70.0715182787483 43.0948830948181 "4" "Omaka" "Low"
"1241" 221 2014-11-13 21.31 76.1967941213383 46.1546044336181 "4" "Omaka" "Low"
"1242" 221 2014-11-14 26.02 84.4005700641433 51.6038176681981 "4" "Omaka" "Low"
"1243" 221 2014-11-15 27.66 93.8917655260333 59.2176912156781 "4" "Omaka" "Low"
"1244" 221 2014-11-16 28.79 104.572526391556 69.0382229820082 "4" "Omaka" "Low"
"1245" 221 2014-11-17 12.7 109.637784155356 74.2065092672081 "4" "Omaka" "Low"
"1246" 221 2014-11-18 30.47 124.288673717052 87.6081007355648 "4" "Omaka" "Low"
"1247" 221 2014-11-19 25.87 138.848847054199 99.8370164590915 "4" "Omaka" "Low"
"1248" 221 2014-11-20 23.12 153.756890298279 111.526114585571 "4" "Omaka" "Low"
"1249" 221 2014-11-21 25.36 170.620882141759 125.531102651931 "4" "Omaka" "Low"
"1250" 221 2014-11-22 22.93 186.331515000119 139.264120371071 "4" "Omaka" "Low"
"1251" 221 2014-11-23 30.05 207.526639385044 158.663614037696 "4" "Omaka" "Low"
"1252" 221 2014-11-24 31.76 230.568549398244 180.649066461616 "4" "Omaka" "Low"
"1253" 221 2014-11-25 10.01 238.085050627147 187.8304401778 "4" "Omaka" "Low"
"1254" 221 2014-11-26 32.66 263.438927053354 212.083845546446 "4" "Omaka" "Low"
"1255" 221 2014-11-27 32.64 289.606277345194 237.144364951886 "4" "Omaka" "Low"
"1256" 221 2014-11-28 9.34 297.132568435798 244.558816241138 "4" "Omaka" "Low"
"1257" 221 2014-11-29 31.77 322.864035646552 270.606766482981 "4" "Omaka" "Low"
"1258" 221 2014-11-30 22.07 340.830046090438 289.276758539078 "4" "Omaka" "Low"
"1259" 221 2014-12-01 25.46 361.660492858762 311.47781000585 "4" "Omaka" "Low"
"1260" 221 2014-12-02 31.51 387.570555478552 339.7753735409 "4" "Omaka" "Low"
"1261" 221 2014-12-03 25.22 408.266559798712 362.595203651987 "4" "Omaka" "Low"
"1262" 221 2014-12-04 14.25 419.936694583462 375.585662306737 "4" "Omaka" "Low"
"1263" 221 2014-12-05 16.12 433.111488790582 390.390134463497 "4" "Omaka" "Low"
"1264" 221 2014-12-06 23.36 452.335323881142 411.835384954164 "4" "Omaka" "Low"
"1265" 221 2014-12-07 16.8 466.255490829942 427.252314767764 "4" "Omaka" "Low"
"1266" 221 2014-12-08 20.88 483.674100185622 446.405868755284 "4" "Omaka" "Low"
"1267" 221 2014-12-09 16.78 497.799474665407 461.890879441319 "4" "Omaka" "Low"
"1268" 221 2014-12-10 8.2 504.764324208507 469.503226871819 "4" "Omaka" "Low"
"1269" 221 2014-12-11 9.52 512.922445846887 478.393428194479 "4" "Omaka" "Low"
"1270" 221 2014-12-12 21.86 531.820835668187 498.927713214339 "4" "Omaka" "Low"
"1271" 221 2014-12-13 18.81 547.89461479561 516.462216020874 "4" "Omaka" "Low"
"1272" 221 2014-12-14 33.73 576.381226239345 547.663364790454 "4" "Omaka" "Low"
"1273" 221 2014-12-15 33.62 604.43922511268 578.521912748424 "4" "Omaka" "Low"
"1274" 221 2014-12-16 34.28 632.7057326942 609.740674159904 "4" "Omaka" "Low"
"1275" 221 2014-12-17 22.75 651.87661872395 631.010622234279 "4" "Omaka" "Low"
"1276" 221 2014-12-18 15.12 664.89154253003 645.513522930759 "4" "Omaka" "Low"
"1277" 221 2014-12-19 30.04 690.378983690238 674.037740975287 "4" "Omaka" "Low"
"1278" 221 2014-12-20 11.07 699.634885518486 684.442388282755 "4" "Omaka" "Low"
"1279" 221 2014-12-21 23.1 718.664655068046 705.931175562715 "4" "Omaka" "Low"
"1280" 221 2014-12-22 31.3 744.063799681486 734.746118034755 "4" "Omaka" "Low"
"1281" 221 2014-12-23 30.05 768.078226830986 762.120461527255 "4" "Omaka" "Low"
"1282" 221 2014-12-24 31.59 793.388162391004 791.008794190315 "4" "Omaka" "Low"
"1283" 221 2014-12-25 22.81 811.710357729296 811.948246864895 "4" "Omaka" "Low"
"1284" 221 2014-12-26 32.53 837.9069175802 841.925022530955 "4" "Omaka" "Low"
"1285" 221 2014-12-27 25.29 858.324963963774 865.319005586895 "4" "Omaka" "Low"
"1286" 221 2014-12-28 14.05 869.697152013881 878.365080680395 "4" "Omaka" "Low"
"1287" 221 2014-12-29 32.36 895.956006822613 908.526657287835 "4" "Omaka" "Low"
"1288" 221 2014-12-30 28 918.734347498613 934.722920751835 "4" "Omaka" "Low"
"1289" 221 2014-12-31 19.44 934.479391769676 952.978988243515 "4" "Omaka" "Low"
"1290" 221 2015-01-01 32.12 960.379300923099 983.255795084235 "4" "Omaka" "Low"
"1291" 221 2015-01-02 30.73 985.048313887698 1012.33045264793 "4" "Omaka" "Low"
"1292" 221 2015-01-03 28.32 1007.68122012928 1039.22453991161 "4" "Omaka" "Low"
"1293" 221 2015-01-04 29.86 1031.43791484877 1067.68611423549 "4" "Omaka" "Low"
"1294" 221 2015-01-05 30.73 1055.77671188606 1097.08503021115 "4" "Omaka" "Low"
"1295" 221 2015-01-06 11.71 1065.0093305151 1108.32899359361 "4" "Omaka" "Low"
"1296" 221 2015-01-07 25.73 1085.37613782158 1132.96460910869 "4" "Omaka" "Low"
"1297" 221 2015-01-08 14.87 1097.19301050694 1147.16146452111 "4" "Omaka" "Low"
"1298" 221 2015-01-09 33.43 1123.33779189226 1179.02118329566 "4" "Omaka" "Low"
"1299" 221 2015-01-10 30.6 1146.88363869286 1208.13170379526 "4" "Omaka" "Low"
"1300" 221 2015-01-11 10.21 1154.61126926848 1217.82733028462 "4" "Omaka" "Low"
"1301" 221 2015-01-12 7.44 1160.14860464304 1224.87983300766 "4" "Omaka" "Low"
"1302" 221 2015-01-13 18.13 1173.41364036832 1242.03468284407 "4" "Omaka" "Low"
"1303" 221 2015-01-14 9.66 1180.35974931334 1251.15864814963 "4" "Omaka" "Low"
"1304" 221 2015-01-15 20.62 1194.88195539455 1270.70693168112 "4" "Omaka" "Low"
"1305" 221 2015-01-16 18.67 1207.75485493753 1288.47220052683 "4" "Omaka" "Low"
"1306" 221 2015-01-17 32.33 1229.34078131852 1319.15464733552 "4" "Omaka" "Low"
"1307" 221 2015-01-18 31.5 1249.68515434652 1348.97059663502 "4" "Omaka" "Low"
"1308" 221 2015-01-19 30.65 1268.81171740017 1377.90532004947 "4" "Omaka" "Low"
"1309" 221 2015-01-20 25.1 1284.10701952551 1401.41632016431 "4" "Omaka" "Low"
"1310" 221 2015-01-21 13.56 1292.17139224715 1414.01830359243 "4" "Omaka" "Low"
"1311" 221 2015-01-22 32.01 1310.73914223233 1443.53172810432 "4" "Omaka" "Low"
"1312" 221 2015-01-23 31.95 1328.0337217866 1473.05390974707 "4" "Omaka" "Low"
"1313" 221 2015-01-24 31.46 1343.84368904826 1502.18642032853 "4" "Omaka" "Low"
"1314" 221 2015-01-25 28.13 1356.88988648344 1528.29170892194 "4" "Omaka" "Low"
"1315" 221 2015-01-26 30.06 1369.66607257288 1556.24836902872 "4" "Omaka" "Low"
"1316" 221 2015-01-27 10.27 1373.78374389692 1565.48023113156 "4" "Omaka" "Low"
"1317" 221 2015-01-28 16.32 1379.93410870396 1579.64276582628 "4" "Omaka" "Low"
"1318" 221 2015-01-29 24.74 1388.6618728165 1600.34245787128 "4" "Omaka" "Low"
"1319" 221 2015-01-30 10.11 1391.85863132844 1607.40421854087 "4" "Omaka" "Low"
"1320" 221 2015-01-31 19.11 1397.20209084302 1618.11147597356 "4" "Omaka" "Low"
"1321" 221 2015-02-01 24.89 1403.25120929956 1628.61753112228 "4" "Omaka" "Low"
"1322" 221 2015-02-02 22.04 1407.80141785932 1634.87474974526 "4" "Omaka" "Low"
"1323" 221 2015-02-03 16.87 1410.98882758702 1637.33281400001 "4" "Omaka" "Low"
"1324" 221 2015-02-04 29.08 1415.97391744794 1637.55119424397 "4" "Omaka" "Low"
"1325" 221 2015-02-05 20 1419.32603852128 1637.67635486063 "4" "Omaka" "Low"
"1326" 221 2015-02-06 24.19 1423.28800633936 1637.79746027332 "4" "Omaka" "Low"
"1327" 221 2015-02-07 26.28 1427.491877683 1637.8961369035 "4" "Omaka" "Low"
"1328" 221 2015-02-08 28.06 1431.87327741573 1637.96637704157 "4" "Omaka" "Low"
"1329" 221 2015-02-09 7.44 1433.00656256189 1637.97568899145 "4" "Omaka" "Low"
"1330" 221 2015-02-10 27.69 1437.11859891902 1637.97568899145 "4" "Omaka" "Low"
"1331" 221 2015-02-11 28.13 1437.11859891902 1637.97568899145 "4" "Omaka" "Low"
"1332" 222 2014-10-14 9.84 0 0 "4" "Omaka" "High"
"1333" 222 2014-10-15 13.43 0.114214707989333 0.0773775339303704 "4" "Omaka" "High"
"1334" 222 2014-10-16 13.9 0.350638303082667 0.237548453011852 "4" "Omaka" "High"
"1335" 222 2014-10-17 24.44 0.974184274026667 0.65998484822963 "4" "Omaka" "High"
"1336" 222 2014-10-18 12.28 1.39192265499733 0.942991882232593 "4" "Omaka" "High"
"1337" 222 2014-10-19 16.07 2.075254880384 1.40593193072889 "4" "Omaka" "High"
"1338" 222 2014-10-20 11.89 2.681962048512 1.81696046912 "4" "Omaka" "High"
"1339" 222 2014-10-21 25 4.17024007517867 2.82523064319407 "4" "Omaka" "High"
"1340" 222 2014-10-22 24.24 5.81942221764267 3.94250922694519 "4" "Omaka" "High"
"1341" 222 2014-10-23 23.35 7.60663151652267 5.15329766741185 "4" "Omaka" "High"
"1342" 222 2014-10-24 23.98 9.64599763534933 6.53491588308593 "4" "Omaka" "High"
"1343" 222 2014-10-25 25.66 12.0464625256747 8.16116925070963 "4" "Omaka" "High"
"1344" 222 2014-10-26 19.86 14.0732420646187 9.53426038148296 "4" "Omaka" "High"
"1345" 222 2014-10-27 11.52 15.3468678776107 10.3971091887363 "4" "Omaka" "High"
"1346" 222 2014-10-28 17.67 17.4506976961067 11.8223999068074 "4" "Omaka" "High"
"1347" 222 2014-10-29 14.6 19.3131713409067 13.084178010363 "4" "Omaka" "High"
"1348" 222 2014-10-30 24.85 22.8508990766983 15.3749678458593 "4" "Omaka" "High"
"1349" 222 2014-10-31 20.64 26.0946792131783 17.396578352597 "4" "Omaka" "High"
"1350" 222 2014-11-01 26.99 30.7357849187633 20.1956515867037 "4" "Omaka" "High"
"1351" 222 2014-11-02 19.96 34.46337664839 22.38065947708 "4" "Omaka" "High"
"1352" 222 2014-11-03 28.73 40.2538993522217 25.6912425743541 "4" "Omaka" "High"
"1353" 222 2014-11-04 16.66 43.8582286269217 27.706976306363 "4" "Omaka" "High"
"1354" 222 2014-11-05 13.24 46.7845018230417 29.3851987995304 "4" "Omaka" "High"
"1355" 222 2014-11-06 20.21 51.3456751185517 32.0633372281867 "4" "Omaka" "High"
"1356" 222 2014-11-07 24.35 56.9549471817017 35.4303834552089 "4" "Omaka" "High"
"1357" 222 2014-11-08 28.08 63.7550425086617 39.4749872392089 "4" "Omaka" "High"
"1358" 222 2014-11-09 24.91 70.0816102014117 43.2065087302993 "4" "Omaka" "High"
"1359" 222 2014-11-10 17.27 74.6717242839217 45.8930590129793 "4" "Omaka" "High"
"1360" 222 2014-11-11 27.74 83.0123541720283 50.1864273672259 "4" "Omaka" "High"
"1361" 222 2014-11-12 19.76 89.6429756216017 53.2291080645593 "4" "Omaka" "High"
"1362" 222 2014-11-13 21.31 97.5371360256217 56.4936270912893 "4" "Omaka" "High"
"1363" 222 2014-11-14 26.02 108.017495232267 62.5988153566943 "4" "Omaka" "High"
"1364" 222 2014-11-15 27.66 120.052855585617 71.3415053841443 "4" "Omaka" "High"
"1365" 222 2014-11-16 28.79 133.510880364439 82.7860937972468 "4" "Omaka" "High"
"1366" 222 2014-11-17 12.7 139.858236262539 88.8689128736468 "4" "Omaka" "High"
"1367" 222 2014-11-18 30.47 157.223394917266 104.889590081017 "4" "Omaka" "High"
"1368" 222 2014-11-19 25.87 173.780925994843 119.702969647717 "4" "Omaka" "High"
"1369" 222 2014-11-20 23.12 190.199512797402 134.024227060597 "4" "Omaka" "High"
"1370" 222 2014-11-21 25.36 208.832177116362 150.892314689897 "4" "Omaka" "High"
"1371" 222 2014-11-22 22.93 226.243075940982 167.192317831252 "4" "Omaka" "High"
"1372" 222 2014-11-23 30.05 249.798866978833 189.927340560539 "4" "Omaka" "High"
"1373" 222 2014-11-24 31.76 275.475765559633 215.407975617019 "4" "Omaka" "High"
"1374" 222 2014-11-25 10.01 283.641790860399 223.655995293583 "4" "Omaka" "High"
"1375" 222 2014-11-26 32.66 310.524462432133 251.275544223929 "4" "Omaka" "High"
"1376" 222 2014-11-27 32.64 337.629601996932 279.586173742649 "4" "Omaka" "High"
"1377" 222 2014-11-28 9.34 345.396061188133 287.862254499561 "4" "Omaka" "High"
"1378" 222 2014-11-29 31.77 371.848598421432 316.608387824823 "4" "Omaka" "High"
"1379" 222 2014-11-30 22.07 390.248929034433 336.991138628931 "4" "Omaka" "High"
"1380" 222 2014-12-01 25.46 411.503586519033 360.981591202103 "4" "Omaka" "High"
"1381" 222 2014-12-02 31.51 437.843587050232 391.263022352023 "4" "Omaka" "High"
"1382" 222 2014-12-03 25.22 458.969587074193 415.62615611435 "4" "Omaka" "High"
"1383" 222 2014-12-04 14.25 470.931206877192 429.46345446385 "4" "Omaka" "High"
"1384" 222 2014-12-05 16.12 484.490630538872 445.19742277885 "4" "Omaka" "High"
"1385" 222 2014-12-06 23.36 504.202979869646 468.01869576701 "4" "Omaka" "High"
"1386" 222 2014-12-07 16.8 518.424949768846 484.44613034861 "4" "Omaka" "High"
"1387" 222 2014-12-08 20.88 536.157103602766 504.88157255645 "4" "Omaka" "High"
"1388" 222 2014-12-09 16.78 550.498675935986 521.354991657725 "4" "Omaka" "High"
"1389" 222 2014-12-10 8.2 557.551692030786 529.429940464625 "4" "Omaka" "High"
"1390" 222 2014-12-11 9.52 565.791873962866 538.833513937205 "4" "Omaka" "High"
"1391" 222 2014-12-12 21.86 584.832081386706 560.492200628465 "4" "Omaka" "High"
"1392" 222 2014-12-13 18.81 601.058172810336 579.108504338397 "4" "Omaka" "High"
"1393" 222 2014-12-14 33.73 629.872210892796 612.454460478012 "4" "Omaka" "High"
"1394" 222 2014-12-15 33.62 658.310692492016 645.655080151767 "4" "Omaka" "High"
"1395" 222 2014-12-16 34.28 687.020338524816 679.470159708567 "4" "Omaka" "High"
"1396" 222 2014-12-17 22.75 706.463388526191 702.024133844442 "4" "Omaka" "High"
"1397" 222 2014-12-18 15.12 719.644624424511 717.088634327082 "4" "Omaka" "High"
"1398" 222 2014-12-19 30.04 745.680196542839 746.978643183186 "4" "Omaka" "High"
"1399" 222 2014-12-20 11.07 755.218316165117 757.97873068896 "4" "Omaka" "High"
"1400" 222 2014-12-21 23.1 775.004406395177 780.90229436274 "4" "Omaka" "High"
"1401" 222 2014-12-22 31.3 801.655187333917 811.92183444996 "4" "Omaka" "High"
"1402" 222 2014-12-23 30.05 827.089044473767 841.66283555871 "4" "Omaka" "High"
"1403" 222 2014-12-24 31.59 853.86914062199 872.943868266264 "4" "Omaka" "High"
"1404" 222 2014-12-25 22.81 873.236991670717 895.542231220835 "4" "Omaka" "High"
"1405" 222 2014-12-26 32.53 900.902124101548 927.786748812175 "4" "Omaka" "High"
"1406" 222 2014-12-27 25.29 922.44426965765 952.867507210139 "4" "Omaka" "High"
"1407" 222 2014-12-28 14.05 934.431167063535 966.808318964871 "4" "Omaka" "High"
"1408" 222 2014-12-29 32.36 962.083273429713 998.933090195443 "4" "Omaka" "High"
"1409" 222 2014-12-30 28 986.047636285713 1026.74361874544 "4" "Omaka" "High"
"1410" 222 2014-12-31 19.44 1002.47169958361 1046.06183582401 "4" "Omaka" "High"
"1411" 222 2015-01-01 32.12 1029.25490840207 1077.99675172309 "4" "Omaka" "High"
"1412" 222 2015-01-02 30.73 1054.54070371469 1108.56511236209 "4" "Omaka" "High"
"1413" 222 2015-01-03 28.32 1077.53163264639 1136.75037424751 "4" "Omaka" "High"
"1414" 222 2015-01-04 29.86 1101.44398967874 1166.4833074703 "4" "Omaka" "High"
"1415" 222 2015-01-05 30.73 1125.71469206952 1197.09797366467 "4" "Omaka" "High"
"1416" 222 2015-01-06 11.71 1134.83436922402 1208.76990621117 "4" "Omaka" "High"
"1417" 222 2015-01-07 25.73 1154.81421815893 1234.42484665517 "4" "Omaka" "High"
"1418" 222 2015-01-08 14.87 1166.3272445952 1249.25642926667 "4" "Omaka" "High"
"1419" 222 2015-01-09 33.43 1192.31221216059 1282.48912040889 "4" "Omaka" "High"
"1420" 222 2015-01-10 30.6 1216.19075455419 1312.80696548949 "4" "Omaka" "High"
"1421" 222 2015-01-11 10.21 1224.18920906563 1322.8889387413 "4" "Omaka" "High"
"1422" 222 2015-01-12 7.44 1230.04035111867 1330.21095560818 "4" "Omaka" "High"
"1423" 222 2015-01-13 18.13 1244.35386782344 1347.99328480201 "4" "Omaka" "High"
"1424" 222 2015-01-14 9.66 1252.0098344206 1357.43598168199 "4" "Omaka" "High"
"1425" 222 2015-01-15 20.62 1268.17237682247 1377.68438511535 "4" "Omaka" "High"
"1426" 222 2015-01-16 18.67 1282.64375055364 1396.10145894736 "4" "Omaka" "High"
"1427" 222 2015-01-17 32.33 1306.88805137082 1427.65929621064 "4" "Omaka" "High"
"1428" 222 2015-01-18 31.5 1329.71573411232 1458.08135452414 "4" "Omaka" "High"
"1429" 222 2015-01-19 30.65 1351.15466235572 1487.36568376144 "4" "Omaka" "High"
"1430" 222 2015-01-20 25.1 1368.32373334565 1511.07800194864 "4" "Omaka" "High"
"1431" 222 2015-01-21 13.56 1377.38964871141 1523.74283450776 "4" "Omaka" "High"
"1432" 222 2015-01-22 32.01 1398.29630563267 1553.29624408708 "4" "Omaka" "High"
"1433" 222 2015-01-23 31.95 1417.71803753403 1582.75979447653 "4" "Omaka" "High"
"1434" 222 2015-01-24 31.46 1435.4183439707 1611.73754290473 "4" "Omaka" "High"
"1435" 222 2015-01-25 28.13 1449.97221372872 1637.6176911303 "4" "Omaka" "High"
"1436" 222 2015-01-26 30.06 1464.1644100559 1665.24105181878 "4" "Omaka" "High"
"1437" 222 2015-01-27 10.27 1468.70809892505 1674.08180104605 "4" "Omaka" "High"
"1438" 222 2015-01-28 16.32 1475.44365593977 1687.18225811869 "4" "Omaka" "High"
"1439" 222 2015-01-29 24.74 1484.91938407647 1705.60405113045 "4" "Omaka" "High"
"1440" 222 2015-01-30 10.11 1488.52033848268 1711.87743860515 "4" "Omaka" "High"
"1441" 222 2015-01-31 19.11 1494.81407406855 1721.36384292891 "4" "Omaka" "High"
"1442" 222 2015-02-01 24.89 1502.34348710627 1730.63058561409 "4" "Omaka" "High"
"1443" 222 2015-02-02 22.04 1508.41931094579 1736.10102913307 "4" "Omaka" "High"
"1444" 222 2015-02-03 16.87 1512.87205520063 1738.19464034372 "4" "Omaka" "High"
"1445" 222 2015-02-04 29.08 1520.20651032271 1738.19464034372 "4" "Omaka" "High"
"1446" 222 2015-02-05 20 1525.03613093271 1738.19464034372 "4" "Omaka" "High"
"1447" 222 2015-02-06 24.19 1530.61786663386 1738.19464034372 "4" "Omaka" "High"
"1448" 222 2015-02-07 26.28 1536.39973309992 1738.19464034372 "4" "Omaka" "High"
"1449" 222 2015-02-08 28.06 1542.27198101356 1738.19464034372 "4" "Omaka" "High"
"1450" 222 2015-02-09 7.44 1543.7491130224 1738.19464034372 "4" "Omaka" "High"
"1451" 222 2015-02-10 27.69 1548.94940032747 1738.19464034372 "4" "Omaka" "High"
"1452" 222 2015-02-11 28.13 1548.94940032747 1738.19464034372 "4" "Omaka" "High"
